Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
Y_C02843, 0.984444444444, 0.123748051487, 0.00416333199893, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C02918, 0.984444444444, 0.123748051487, 0.00444999653211, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C02934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C02939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C02946, 0.984444444444, 0.123748051487, 0.00416333199893, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C02960, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C02967, 0.975555555556, 0.154424459139, 0.00460273670605, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C02972, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C02984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C02985, 0.992222222222, 0.0878480731184, 0.00283496684937, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C02987, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C02988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C02990, 0.992222222222, 0.0878480731184, 0.00283496684937, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C02992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03012, 0.984444444444, 0.123748051487, 0.00385541146064, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03021, 0.985555555556, 0.119313882131, 0.00373670482684, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03024, 0.993333333333, 0.0813770374382, 0.00307117221357, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03028, 0.986666666667, 0.114697670227, 0.00361068373539, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03033, 0.993333333333, 0.0813770374382, 0.00263874268601, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03035, 0.986666666667, 0.114697670227, 0.00361068373539, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03069, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03090, 0.985555555556, 0.119313882131, 0.00405365252155, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03125, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03127, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03150, 0.988888888889, 0.104822012578, 0.00333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03161, 0.992222222222, 0.0878480731184, 0.00283496684937, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03170, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03193, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03201, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03205, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03221, 0.987777777778, 0.109876473852, 0.00347655285492, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03227, 0.981111111111, 0.136132651357, 0.00472842729577, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03231, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03232, 0.985555555556, 0.119313882131, 0.00373670482684, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03242, 0.98, 0.14, 0.00454877544232, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03287, 0.998888888889, 0.0333148096679, 0.00110554159679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03289, 0.982222222222, 0.132142833309, 0.00464013622618, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03313, 0.974444444444, 0.157805161943, 0.00541032392175, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
Y_C03344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03402, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03406, 0.991111111111, 0.0938609425864, 0.00301436888139, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03410, 0.977777777778, 0.147405546238, 0.00444444444444, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03440, 0.984444444444, 0.123748051487, 0.00416333199893, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03451, 0.985555555556, 0.119313882131, 0.00373670482684, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03455, 0.983333333333, 0.128019095798, 0.00426730319326, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03460, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03479, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03508, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03511, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03546, 0.985555555556, 0.119313882131, 0.00434755501034, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03547, 0.975555555556, 0.154424459139, 0.00486357080628, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03564, 0.981111111111, 0.136132651357, 0.00472842729577, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03595, 0.987777777778, 0.109876473852, 0.00381517438075, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03680, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03691, 0.985555555556, 0.119313882131, 0.00405365252155, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03692, 0.983333333333, 0.128019095798, 0.00396746023808, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03722, 0.981111111111, 0.136132651357, 0.00417369777133, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03740, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03742, 0.984444444444, 0.123748051487, 0.00416333199893, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03758, 0.985555555556, 0.119313882131, 0.00405365252155, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03765, 0.978888888889, 0.143754763743, 0.00463347988044, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03772, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03819, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03820, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03824, 0.986666666667, 0.114697670227, 0.00393778781037, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03827, 0.976666666667, 0.150959891656, 0.00452564707876, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03838, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03862, 0.99, 0.0994987437107, 0.00317979733806, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03889, 0.977777777778, 0.147405546238, 0.00444444444444, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03912, 0.996666666667, 0.0576387215526, 0.00189541356769, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C03917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C03939, 0.975555555556, 0.154424459139, 0.00511111111111, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04006, 0.99, 0.0994987437107, 0.00317979733806, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04042, 0.00222222222222, 0.0470880446676, 0.00155555555556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04043, 0.972222222222, 0.164335549531, 0.00506135198841, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
Y_C04051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04062, 0.987777777778, 0.109876473852, 0.00381517438075, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04063, 0.977777777778, 0.147405546238, 0.00496903995, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04076, 0.984444444444, 0.123748051487, 0.00385541146064, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04088, 0.976666666667, 0.150959891656, 0.00479068025274, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04132, 0.985555555556, 0.119313882131, 0.00373670482684, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04144, 0.992222222222, 0.0878480731184, 0.00283496684937, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04185, 0.99, 0.0994987437107, 0.00317979733806, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04188, 0.987777777778, 0.109876473852, 0.00347655285492, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04230, 0.988888888889, 0.104822012578, 0.00333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04233, 0.993333333333, 0.0813770374382, 0.00307117221357, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04242, 0.982222222222, 0.132142833309, 0.00436597393431, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04244, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04246, 0.98, 0.14, 0.00481253507282, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04253, 0.991111111111, 0.0938609425864, 0.00301436888139, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04257, 0.98, 0.14, 0.00481253507282, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04281, 0.98, 0.14, 0.00426874949162, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04282, 0.981111111111, 0.136132651357, 0.00522458575356, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04295, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04308, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04317, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04352, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04392, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04409, 0.975555555556, 0.154424459139, 0.00534720418467, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04477, 0.983333333333, 0.128019095798, 0.00396746023808, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04489, 0.99, 0.0994987437107, 0.00317979733806, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04501, 0.981111111111, 0.136132651357, 0.00498268607217, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04520, 0.985555555556, 0.119313882131, 0.00405365252155, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04549, 0.986666666667, 0.114697670227, 0.00393778781037, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04554, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04570, 0.995555555556, 0.0665183535426, 0.00217732421581, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04582, 0.98, 0.14, 0.0050625714444, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04618, 0.988888888889, 0.104822012578, 0.00368513865595, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04619, 0.978888888889, 0.143754763743, 0.00463347988044, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04620, 0.991111111111, 0.0938609425864, 0.00301436888139, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04628, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04633, 0.991111111111, 0.0938609425864, 0.00301436888139, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04635, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04637, 0.982222222222, 0.132142833309, 0.00464013622618, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04640, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04646, 0.984444444444, 0.123748051487, 0.00416333199893, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04688, 0.983333333333, 0.128019095798, 0.0045474182066, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04734, 0.00222222222222, 0.0470880446676, 0.00155555555556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04742, 0.98, 0.14, 0.00426874949162, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04748, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04805, 0.983333333333, 0.128019095798, 0.00426730319326, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04823, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04853, 0.987777777778, 0.109876473852, 0.00412609880614, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C04874, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C04895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05108, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05109, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05125, 0.99, 0.0994987437107, 0.00317979733806, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05130, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05138, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05139, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05140, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05141, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05143, 0.974444444444, 0.157805161943, 0.00493288286232, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
Y_C05147, 0.974444444444, 0.157805161943, 0.00517711011432, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
Y_C05172, 0.98, 0.14, 0.00481253507282, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05223, 0.988888888889, 0.104822012578, 0.00333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05258, 0.994444444444, 0.074328267557, 0.00288675134595, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05259, 0.987777777778, 0.109876473852, 0.00381517438075, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05260, 0.988888888889, 0.104822012578, 0.00368513865595, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05261, 0.991111111111, 0.0938609425864, 0.0033993463424, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05262, 0.992222222222, 0.0878480731184, 0.00283496684937, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05263, 0.994444444444, 0.074328267557, 0.00288675134595, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05264, 0.991111111111, 0.0938609425864, 0.00301436888139, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05265, 0.986666666667, 0.114697670227, 0.00361068373539, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05266, 0.994444444444, 0.074328267557, 0.00242161052419, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05267, 0.993333333333, 0.0813770374382, 0.00263874268601, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05268, 0.992222222222, 0.0878480731184, 0.00283496684937, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05269, 0.992222222222, 0.0878480731184, 0.00283496684937, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05270, 0.994444444444, 0.074328267557, 0.00242161052419, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05271, 0.992222222222, 0.0878480731184, 0.00283496684937, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05272, 0.988888888889, 0.104822012578, 0.00368513865595, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05273, 0.994444444444, 0.074328267557, 0.00242161052419, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05274, 0.99, 0.0994987437107, 0.00354686437767, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05275, 0.987777777778, 0.109876473852, 0.00381517438075, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05276, 0.991111111111, 0.0938609425864, 0.0033993463424, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05279, 0.98, 0.14, 0.00481253507282, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05280, 0.988888888889, 0.104822012578, 0.00333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
Y_C05284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05290, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05299, 0.00111111111111, 0.0333148096679, 0.00110554159679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05300, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Y_C05301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
